brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
51456,for_sale,549900,4,3,0.2,124618,Dallas,Texas,75218,2287,
48658,for_sale,540000,4,3,0.25,102086,Dallas,Texas,75218,2319,10/2/2018
31132,for_sale,479900,3,2,0.21,1833356,Dallas,Texas,75218,1502,
12488,for_sale,530000,3,2,0.51,209097,Dallas,Texas,75218,1320,12/15/2021
1764,for_sale,1050000,4,4,0.17,1735526,Dallas,Texas,75218,3062,
58476,for_sale,1250000,4,4,0.09,1737321,Dallas,Texas,75218,2909,6/28/2006
97954,for_sale,1325000,5,4,0.2,64197,Dallas,Texas,75218,3400,
23665,for_sale,1699000,,,1.03,1703315,Dallas,Texas,75218,,3/14/2007
20851,for_sale,225000,2,2,6.61,1294126,Dallas,Texas,75219,961,5/24/2019
29034,for_sale,187000,2,2,4.25,1283707,Dallas,Texas,75219,890,
13761,for_sale,495000,2,3,0.46,1233831,Dallas,Texas,75219,1730,12/29/2017
97932,for_sale,165000,1,1,1.62,853218,Dallas,Texas,75219,702,
26872,for_sale,312000,2,2,0.55,1233805,Dallas,Texas,75219,1244,
1764,for_sale,249000,2,3,4.25,1283716,Dallas,Texas,75219,1143,10/7/2016
15901,for_sale,315000,2,2,0.88,858313,Dallas,Texas,75219,962,11/15/2006
23665,for_sale,199000,1,1,,1198375,Dallas,Texas,75219,741,
26871,for_sale,389000,2,3,2.55,857047,Dallas,Texas,75219,2010,1/7/2010
30159,for_sale,175000,1,1,0.93,1196119,Dallas,Texas,75219,648,10/5/2011
84534,for_sale,265000,1,1,0.38,1173442,Dallas,Texas,75219,778,12/2/2014
1764,for_sale,275000,2,2,0.41,1155710,Dallas,Texas,75219,1065,5/22/2018
25014,for_sale,339900,2,3,0.58,1124082,Dallas,Texas,75219,1101,7/16/1998
23665,for_sale,6995000,3,5,1.23,699716,Dallas,Texas,75219,4857,
26871,for_sale,299000,2,2,0.88,858314,Dallas,Texas,75219,962,9/8/2010
11310,for_sale,355000,2,2,0.37,1218391,Dallas,Texas,75219,1400,5/9/2019
13676,for_sale,385000,1,2,0.54,1221452,Dallas,Texas,75219,1231,4/2/2015
33968,for_sale,415000,2,3,0.33,1218134,Dallas,Texas,75219,1587,2/4/2020
12303,for_sale,270000,1,1,2.03,1234258,Dallas,Texas,75219,1015,5/6/2004
22611,for_sale,4200000,4,9,0.32,799058,Dallas,Texas,75219,8751,
23665,for_sale,329900,2,2,0.55,1173530,Dallas,Texas,75219,1244,
63754,for_sale,269900,1,1,1.03,1127794,Dallas,Texas,75219,954,7/17/2014
26566,for_sale,242100,1,1,3.54,996578,Dallas,Texas,75219,712,2/27/2003
55105,for_sale,299999,1,1,0.33,858211,Dallas,Texas,75219,626,6/21/2012
16829,for_sale,1839000,3,4,3.13,881210,Dallas,Texas,75219,3990,
13676,for_sale,1100000,2,2,,770460,Dallas,Texas,75219,1883,12/6/2006
28412,for_sale,779000,1,2,1.96,1035552,Dallas,Texas,75219,1343,8/12/2019
23665,for_sale,715000,3,4,0.03,1247846,Dallas,Texas,75219,2442,7/13/2021
1764,for_sale,3300000,3,4,0.2,1123592,Dallas,Texas,75219,5273,12/30/2005
9616,for_sale,300000,3,1,0.18,1098815,Dallas,Texas,75220,1188,8/1/2001
26870,for_sale,400000,,,0.19,1098211,Dallas,Texas,75220,1461,
43460,for_sale,160000,2,1,0.16,1812414,Dallas,Texas,75220,838,8/10/1991
13676,for_sale,700000,3,2,0.26,1152857,Dallas,Texas,75220,1308,4/7/2016
21245,for_sale,2995000,5,5,0.5,1765507,Dallas,Texas,75220,6616,9/3/2004
1764,for_sale,12500000,7,11,1.1,1376437,Dallas,Texas,75220,13692,12/31/2013
23665,for_sale,925000,3,3,0.05,1127843,Dallas,Texas,75220,2700,
13676,for_sale,1450000,3,3,0.45,1196890,Dallas,Texas,75220,3154,9/6/2006
1764,for_sale,7250000,5,8,0.7,1207004,Dallas,Texas,75220,8573,2/1/2021
49871,for_sale,1449500,4,5,0.19,1107868,Dallas,Texas,75220,3509,
23665,for_sale,11995000,6,10,1.02,1386760,Dallas,Texas,75220,12096,11/20/2001
37068,for_sale,1600000,4,5,0.17,1130610,Dallas,Texas,75220,4148,
4265,for_sale,1499900,5,5,0.25,1109780,Dallas,Texas,75220,3762,12/23/2020
1764,for_sale,3300000,5,8,1.02,1392150,Dallas,Texas,75220,7005,2/20/1990
53525,for_sale,465000,3,3,2.23,1505902,Dallas,Texas,75225,2126,3/11/1998
1764,for_sale,435000,2,2,2.23,1505903,Dallas,Texas,75225,2335,
22611,for_sale,345000,2,2,1.38,1476778,Dallas,Texas,75225,1427,
26936,for_sale,220000,1,1,4.26,1490217,Dallas,Texas,75225,737,12/4/2001
31132,for_sale,469000,2,2,1.51,1439748,Dallas,Texas,75225,1360,8/5/2019
14571,for_sale,310000,1,2,1.41,1735009,Dallas,Texas,75225,977,
50831,for_sale,1590000,4,4,0.17,1630749,Dallas,Texas,75225,3625,7/11/2013
31140,for_sale,405000,2,3,,1631087,Dallas,Texas,75225,1522,10/18/2000
1764,for_sale,1450000,4,3,0.25,1551381,Dallas,Texas,75225,3141,9/25/2018
13676,for_sale,1040000,2,2,4.26,1490213,Dallas,Texas,75225,1115,8/14/2006
49871,for_sale,1849500,4,5,0.23,1514603,Dallas,Texas,75225,3713,12/8/2020
49871,for_sale,1949500,4,5,0.23,1514779,Dallas,Texas,75225,3945,
49871,for_sale,1849500,4,4,0.23,1523300,Dallas,Texas,75225,3617,
49871,for_sale,1849500,4,4,0.23,1523116,Dallas,Texas,75225,3625,3/8/2007
54552,for_sale,285000,3,2,0.23,1291629,Dallas,Texas,75227,1743,9/22/2008
791,for_sale,149900,2,2,5.03,1536778,Dallas,Texas,75214,978,10/30/1980
13676,for_sale,270000,3,3,0.18,1824272,Dallas,Texas,75217,1600,1/26/2007
52823,for_sale,210000,3,2,0.13,1063322,Dallas,Texas,75241,1128,12/20/2001
103399,for_sale,459000,4,4,0.34,833608,Dallas,Texas,75210,2947,1/6/2004
58101,for_sale,236000,3,2,0.17,1156074,Dallas,Texas,75216,1296,
58765,for_sale,539000,3,4,0.19,1718444,Dallas,Texas,75243,2734,5/22/1986
58765,for_sale,577000,3,2,0.25,1802848,Dallas,Texas,75238,2080,
18299,for_sale,499900,2,2,0.42,495859,Dallas,Texas,75224,1575,7/2/2014
52644,for_sale,695000,2,3,0.02,997108,Dallas,Texas,75204,2013,9/2/2015
1764,for_sale,1000000,3,4,0.25,217372,Dallas,Texas,75230,3335,
50255,for_sale,529000,4,4,0.18,1520161,Dallas,Texas,75214,2332,1/24/2007
10601,for_sale,374000,2,3,3.48,440798,Dallas,Texas,75214,1549,4/19/2016
21245,for_sale,234000,2,2,0.5,1419308,Dallas,Texas,75214,1025,4/17/2017
26910,for_sale,899900,4,3,0.35,1234551,Dallas,Texas,75214,3283,
71247,for_sale,215000,1,1,2.3,1593825,Dallas,Texas,75214,660,10/30/2006
33843,for_sale,450000,2,3,0.1,366347,Dallas,Texas,75214,1689,
55105,for_sale,675000,3,3,1.11,1334952,Dallas,Texas,75214,2698,3/11/2019
105932,for_sale,1300000,,,0.29,1503351,Dallas,Texas,75214,5568,4/12/2018
52577,for_sale,714990,4,2,0.19,1483876,Dallas,Texas,75214,2368,
1222,for_sale,600000,,,0.17,533114,Dallas,Texas,75214,,
1764,for_sale,625000,2,1,0.18,1493009,Dallas,Texas,75214,1140,3/10/2020
1222,for_sale,1200000,,,0.35,529363,Dallas,Texas,75214,,
23657,for_sale,775000,4,3,0.16,1503505,Dallas,Texas,75214,2443,10/6/2020
24506,for_sale,1425000,5,4,0.15,1491786,Dallas,Texas,75214,4388,4/13/2021
13676,for_sale,1750000,5,5,0.18,1523171,Dallas,Texas,75214,4422,5/9/2018
74748,for_sale,99500,2,2,7.74,79150,Dallas,Texas,75217,1132,5/7/2014
31152,for_sale,425000,4,3,0.17,538802,Dallas,Texas,75216,1946,
100054,for_sale,379900,2,2,0.2,88104,Dallas,Texas,75218,1357,7/21/2015
32332,for_sale,1849900,5,7,0.34,51743,Dallas,Texas,75218,6927,9/23/1996
70999,for_sale,149900,2,1,1.55,833579,Dallas,Texas,75219,730,3/23/2000
26916,for_sale,399000,2,2,3.54,996584,Dallas,Texas,75219,1200,6/21/2011
22695,for_sale,1995000,,,1.64,1397195,Dallas,Texas,75220,3826,
26871,for_sale,1350000,5,6,0.19,1156042,Dallas,Texas,75220,4295,11/26/2019
26871,for_sale,1595000,4,5,0.18,1133061,Dallas,Texas,75220,4309,8/7/1990
49871,for_sale,1595000,5,5,0.17,1157910,Dallas,Texas,75220,4403,
76124,for_sale,35000,,,0.09,276198,Dallas,Texas,75223,,
55777,for_sale,250000,3,2,0.12,1266291,Dallas,Texas,75223,1355,
71697,for_sale,399000,3,3,0.2,1061218,Dallas,Texas,75220,2156,6/16/2021
46666,for_sale,1195000,4,4,0.19,1093966,Dallas,Texas,75220,3830,
103904,for_sale,320000,,,0.29,990512,Dallas,Texas,75220,,6/16/2021
46666,for_sale,1225000,4,5,0.19,1100416,Dallas,Texas,75220,3517,
51523,for_sale,230000,,,0.23,1024920,Dallas,Texas,75220,,2/6/2020
27982,for_sale,1595000,4,5,0.24,1834809,Dallas,Texas,75220,3742,
46666,for_sale,1410000,4,5,0.18,1835324,Dallas,Texas,75220,3814,7/23/2007
46666,for_sale,1475000,4,4,0.21,1832909,Dallas,Texas,75220,4080,10/31/1994
52258,for_sale,2990000,4,5,0.3,1779543,Dallas,Texas,75220,5704,
33745,for_sale,1350000,5,6,0.19,1095773,Dallas,Texas,75220,4707,4/25/2019
49871,for_sale,1595000,5,5,0.18,1117125,Dallas,Texas,75220,4251,
31139,for_sale,1650000,,,0.5,1775841,Dallas,Texas,75220,,7/31/2002
46666,for_sale,1469000,4,5,0.18,1115192,Dallas,Texas,75220,3857,
23833,for_sale,1575000,4,5,0.18,1133851,Dallas,Texas,75220,4465,3/28/2000
46666,for_sale,1560000,4,4,0.21,1112362,Dallas,Texas,75220,4008,3/16/2022
49871,for_sale,1895000,5,5,0.26,1164324,Dallas,Texas,75220,4893,
1764,for_sale,10995000,6,9,1.45,1345541,Dallas,Texas,75220,11185,8/3/2007
46666,for_sale,1545000,5,5,0.16,1113997,Dallas,Texas,75220,3961,
22611,for_sale,100000,2,2,9.25,967738,Dallas,Texas,75220,970,10/9/2015
1764,for_sale,7450000,6,8,1.1,1360471,Dallas,Texas,75220,9606,12/11/2017
97958,for_sale,1250000,4,4,0.2,1126930,Dallas,Texas,75220,3271,4/10/2014
13676,for_sale,355000,1,2,,1091133,Dallas,Texas,75219,1355,10/10/2000
23665,for_sale,320000,2,3,1.45,1157642,Dallas,Texas,75219,1396,12/27/2019
33968,for_sale,159700,2,1,6.61,1294128,Dallas,Texas,75219,841,12/1/2017
100909,for_sale,319999,2,2,0.55,1233804,Dallas,Texas,75219,1332,
29034,for_sale,299000,1,2,0.16,1175586,Dallas,Texas,75219,1329,11/2/2016
78591,for_sale,359900,2,2,1.64,1035364,Dallas,Texas,75219,1348,1/17/2013
10601,for_sale,299000,1,2,0.21,1183275,Dallas,Texas,75219,995,12/19/2012
7419,for_sale,225000,1,1,3.16,1119729,Dallas,Texas,75219,772,
26872,for_sale,220000,1,2,0.54,959867,Dallas,Texas,75219,885,9/20/2001
86907,for_sale,320000,1,1,1.34,1091139,Dallas,Texas,75219,1025,12/22/1983
80927,for_sale,325000,2,2,0.17,1124682,Dallas,Texas,75219,945,5/24/2017
1764,for_sale,355000,2,2,3.54,996591,Dallas,Texas,75219,1154,8/11/2009
99234,for_sale,519000,2,3,0.92,1217846,Dallas,Texas,75219,2004,4/25/2013
13676,for_sale,389000,2,2,3.54,996590,Dallas,Texas,75219,1240,5/2/2012
27968,for_sale,350000,2,2,3.54,996594,Dallas,Texas,75219,1152,7/23/2015
73087,for_sale,399900,2,2,3.16,1119726,Dallas,Texas,75219,1023,8/16/2018
33968,for_sale,390000,2,2,0.88,858312,Dallas,Texas,75219,1132,6/7/1995
26872,for_sale,725000,3,3,0.47,876935,Dallas,Texas,75219,2125,
26872,for_sale,1175000,2,3,1.23,699711,Dallas,Texas,75219,2558,4/23/2015
1764,for_sale,2599900,8,8,0.19,1185445,Dallas,Texas,75219,7390,
26201,for_sale,1699000,2,3,1.64,770456,Dallas,Texas,75219,2793,6/1/2017
23665,for_sale,995000,3,3,1.64,770458,Dallas,Texas,75219,1925,11/3/2006
26936,for_sale,995000,2,3,3.13,881209,Dallas,Texas,75219,2445,11/20/2007
48925,for_sale,1775000,2,4,2.11,1113819,Dallas,Texas,75219,4196,3/4/2010
57594,for_sale,350000,3,3,4.26,1490215,Dallas,Texas,75225,1673,8/26/2013
23665,for_sale,1070000,,,0.6,1419941,Dallas,Texas,75225,,9/25/2003
13493,for_sale,3950000,5,7,0.45,1541642,Dallas,Texas,75225,7355,7/10/2003
23657,for_sale,999000,3,4,1.94,1534064,Dallas,Texas,75225,3916,1/5/2012
23665,for_sale,869500,3,4,1.51,1439753,Dallas,Texas,75225,2756,
26871,for_sale,350000,2,2,1.49,1461278,Dallas,Texas,75225,1286,8/27/2002
23657,for_sale,325000,1,1,4.26,1490218,Dallas,Texas,75225,821,
10699,for_sale,469000,2,2,1.51,1439747,Dallas,Texas,75225,1387,3/27/2006
23665,for_sale,1899000,,,0.57,1506879,Dallas,Texas,75225,,5/12/1984
23665,for_sale,875000,3,2,0.22,1633975,Dallas,Texas,75225,1496,12/30/2011
23665,for_sale,1495000,4,4,0.26,1506621,Dallas,Texas,75225,3856,4/30/2012
23665,for_sale,1899000,,,0.57,1506090,Dallas,Texas,75225,,3/26/1990
26871,for_sale,3499000,6,8,0.43,1475345,Dallas,Texas,75225,8076,9/19/2006
52258,for_sale,1698000,,,0.27,1622842,Dallas,Texas,75225,,7/1/2015
26227,for_sale,1800000,,,0.79,1443005,Dallas,Texas,75225,,
23657,for_sale,399000,2,3,3.48,440797,Dallas,Texas,75214,1906,7/21/2008
97762,for_sale,543999,3,2,0.2,1514544,Dallas,Texas,75214,1877,6/27/2016
105629,for_sale,495000,3,2,0.17,1601456,Dallas,Texas,75214,1455,11/26/2012
49871,for_sale,649000,3,2,0.18,1232995,Dallas,Texas,75214,1560,4/6/1999
1764,for_sale,875000,3,3,0.23,1515421,Dallas,Texas,75214,2583,8/30/2018
15807,for_sale,700000,3,2,0.16,1155718,Dallas,Texas,75214,1590,9/6/2000
23657,for_sale,699900,3,2,0.17,1588386,Dallas,Texas,75214,1641,
23657,for_sale,2380000,4,5,0.19,1559462,Dallas,Texas,75214,4153,4/27/2001
99939,for_sale,109000,3,1,0.14,1535515,Dallas,Texas,75217,978,
100038,for_sale,249000,4,2,0.26,778172,Dallas,Texas,75217,1928,
74748,for_sale,105000,2,2,7.74,79152,Dallas,Texas,75217,1141,7/31/2007
74748,for_sale,99500,2,2,7.74,79151,Dallas,Texas,75217,1141,5/6/1996
19419,for_sale,325000,4,2,1.05,128933,Dallas,Texas,75217,1803,5/9/2006
39299,for_sale,49900,,,0.3,1734549,Dallas,Texas,75217,,
53635,for_sale,595000,3,3,0.24,993702,Dallas,Texas,75229,2272,8/4/2000
21245,for_sale,499000,3,1,0.16,1234912,Dallas,Texas,75229,1110,7/8/2002
103237,for_sale,589000,4,3,0.26,1004856,Dallas,Texas,75229,2051,3/2/2022
56807,for_sale,899900,4,3,0.31,1117149,Dallas,Texas,75229,2574,11/22/2010
23657,for_sale,815000,4,4,0.37,1134974,Dallas,Texas,75229,2665,6/4/2013
65812,for_sale,799000,3,3,0.12,1027781,Dallas,Texas,75229,2981,
29034,for_sale,3100000,5,6,0.37,71753,Dallas,Texas,75229,6020,5/5/2009
49871,for_sale,2749500,5,6,0.37,53753,Dallas,Texas,75229,5831,8/19/2021
80188,for_sale,180000,2,2,10.4,83162,Dallas,Texas,75230,932,8/12/2008
22035,for_sale,134900,1,1,10.4,82884,Dallas,Texas,75230,740,2/3/2005
84534,for_sale,169000,1,2,5.57,70285,Dallas,Texas,75230,933,5/28/2015
10601,for_sale,150000,2,2,5.04,263430,Dallas,Texas,75230,1029,10/30/2000
103904,for_sale,1495000,5,5,0.39,1578198,Dallas,Texas,75230,3748,10/14/2020
38857,for_sale,189000,2,2,10.4,83790,Dallas,Texas,75230,1204,
52644,for_sale,300000,2,2,9.87,253260,Dallas,Texas,75230,1154,6/28/2021
51456,for_sale,1250000,6,5,0.39,1617553,Dallas,Texas,75230,5296,10/24/1995
46114,for_sale,1050000,4,3,0.39,239578,Dallas,Texas,75230,2515,8/31/2021
43834,for_sale,1179900,5,5,0.36,155187,Dallas,Texas,75230,3432,9/16/2008
1764,for_sale,1300000,5,6,0.29,1590034,Dallas,Texas,75230,3728,11/4/2016
26871,for_sale,1599000,5,6,0.46,1433847,Dallas,Texas,75230,5518,2/24/2014
26871,for_sale,5295000,6,7,0.82,1533908,Dallas,Texas,75230,7640,11/29/2010
31134,for_sale,1150000,4,3,0.37,204080,Dallas,Texas,75230,3142,7/31/2013
23665,for_sale,1449000,4,4,0.52,1439604,Dallas,Texas,75230,3254,6/20/2005
1764,for_sale,1925000,4,4,0.62,1561593,Dallas,Texas,75230,4575,10/21/1985
33968,for_sale,399000,2,2,,90200,Dallas,Texas,75230,1025,9/22/2006
1764,for_sale,3500000,5,7,0.38,1518509,Dallas,Texas,75230,6700,8/16/2006
1764,for_sale,3895000,5,7,0.47,1490487,Dallas,Texas,75230,6277,1/12/2015
63780,for_sale,1625000,4,4,0.42,1432998,Dallas,Texas,75230,3534,6/9/1984
23665,for_sale,2995000,5,8,0.36,1434606,Dallas,Texas,75230,6173,7/10/1995
49871,for_sale,3749500,6,6,0.38,1544210,Dallas,Texas,75230,5838,3/26/2021
71247,for_sale,340000,3,2,0.19,1343082,Dallas,Texas,75232,1740,
12303,for_sale,369900,4,3,0.26,1108678,Dallas,Texas,75233,2402,4/9/2020
74748,for_sale,199900,2,2,7.53,1059479,Dallas,Texas,75234,1122,
103237,for_sale,99000,1,1,1.98,934147,Dallas,Texas,75234,552,4/23/2018
48804,for_sale,299900,3,3,0.24,713997,Dallas,Texas,75235,1500,
29034,for_sale,195000,2,2,3.04,1360448,Dallas,Texas,75235,1010,3/17/1998
65812,for_sale,210000,2,2,0.49,965120,Dallas,Texas,75235,1086,7/3/2014
53016,for_sale,225000,2,2,3.04,1359299,Dallas,Texas,75235,1010,2/7/2019
42066,for_sale,349900,2,3,0.24,672507,Dallas,Texas,75235,1513,
21245,for_sale,349900,2,3,,1615289,Dallas,Texas,75235,1601,
20911,for_sale,225000,2,2,3.04,1362486,Dallas,Texas,75235,971,7/5/2006
48839,for_sale,795000,5,4,0.32,1339046,Dallas,Texas,75236,3600,
89712,for_sale,275000,4,2,0.13,1287405,Dallas,Texas,75236,1518,7/18/2014
52823,for_sale,125000,2,2,19.86,1262906,Dallas,Texas,75236,1046,11/4/2019
100335,for_sale,160000,2,2,0.05,1269301,Dallas,Texas,75236,1046,7/12/2007
97749,for_sale,220000,,,1.52,1424284,Dallas,Texas,75236,,4/24/2003
51523,for_sale,219800,2,1,19.86,1265999,Dallas,Texas,75236,1030,
25014,for_sale,139900,2,2,19.86,1268242,Dallas,Texas,75236,1046,
1764,for_sale,3400000,,,29.81,1542209,Dallas,Texas,75236,,
44518,for_sale,380000,,,1.21,1065990,Dallas,Texas,75236,,
73941,for_sale,800000,,,9.15,1375012,Dallas,Texas,75236,,3/24/2005
46769,for_sale,2950000,,,22.9,1261684,Dallas,Texas,75236,,
3875,for_sale,230000,4,2,0.09,1804401,Dallas,Texas,75227,1908,2/19/2014
52874,for_sale,439900,4,3,0.19,1374916,Dallas,Texas,75227,1980,11/2/2009
95091,for_sale,145000,2,1,0.17,659257,Dallas,Texas,75228,1054,5/6/2021
33714,for_sale,257000,3,2,0.17,874153,Dallas,Texas,75228,1348,8/8/2016
52644,for_sale,320000,3,2,0.17,992444,Dallas,Texas,75228,1494,8/27/2020
33714,for_sale,250000,2,2,0.17,743030,Dallas,Texas,75228,1332,8/18/2020
23224,for_sale,299000,3,2,0.18,799959,Dallas,Texas,75228,1195,
106366,for_sale,329900,3,2,0.17,1059242,Dallas,Texas,75228,1439,6/28/2021
97958,for_sale,320000,4,2,0.17,876976,Dallas,Texas,75228,1401,3/12/2002
48832,for_sale,599000,5,3,0.18,1765340,Dallas,Texas,75228,2359,1/5/2015
1764,for_sale,425000,3,2,0.19,42145,Dallas,Texas,75228,1252,
102816,for_sale,330000,3,2,0.16,1664085,Dallas,Texas,75228,1360,1/12/2021
20852,for_sale,425000,3,2,0.24,1824848,Dallas,Texas,75228,1726,10/4/2021
52258,for_sale,9000000,6,9,1.04,1362171,Dallas,Texas,75229,11274,7/16/2013
1764,for_sale,4549000,5,8,1.01,1291775,Dallas,Texas,75229,9379,8/15/2011
1764,for_sale,5000000,3,5,0.75,104163,Dallas,Texas,75229,6818,8/21/2012
1764,for_sale,9750000,5,8,1.1,1376807,Dallas,Texas,75229,12612,11/5/2004
26871,for_sale,749000,3,4,0.14,1050289,Dallas,Texas,75229,2516,3/1/2022
2152,for_sale,2095000,5,7,0.34,1119656,Dallas,Texas,75229,5402,
27030,for_sale,661553,4,3,0.09,1038968,Dallas,Texas,75229,2597,
1764,for_sale,1999000,4,5,0.54,1344892,Dallas,Texas,75229,4518,4/14/2016
26871,for_sale,675000,,,0.37,71040,Dallas,Texas,75229,,3/22/2013
26870,for_sale,2499000,6,7,0.36,70260,Dallas,Texas,75229,7438,3/25/2015
1764,for_sale,1450000,,,0.78,1317999,Dallas,Texas,75229,,7/7/2004
13676,for_sale,3475000,,,1.14,29780,Dallas,Texas,75229,,
7316,for_sale,749000,,,0.41,163357,Dallas,Texas,75229,,2/6/2007
48806,for_sale,715000,,,0.14,920190,Dallas,Texas,75229,,5/23/2003
13205,for_sale,2750000,,,1.15,27559,Dallas,Texas,75229,,
100909,for_sale,2900000,,,1.78,97792,Dallas,Texas,75229,,
85177,for_sale,100000,1,1,3.88,1557432,Dallas,Texas,75231,565,6/21/2000
109950,for_sale,79900,1,1,8.07,1464310,Dallas,Texas,75231,660,
73899,for_sale,159000,2,3,1.82,1625976,Dallas,Texas,75231,1354,9/28/1995
109060,for_sale,74500,1,1,8.07,1464307,Dallas,Texas,75231,623,9/16/2003
48582,for_sale,223000,3,2,9.34,153916,Dallas,Texas,75230,1358,12/31/2002
71697,for_sale,172000,2,2,9.34,135237,Dallas,Texas,75230,1044,2/11/2022
51456,for_sale,175000,2,2,9.34,154422,Dallas,Texas,75230,1010,3/15/2019
20852,for_sale,245000,2,2,2.24,50289,Dallas,Texas,75230,1045,10/17/2016
26936,for_sale,177500,1,1,2.3,1656858,Dallas,Texas,75230,775,12/24/2003
26201,for_sale,294900,3,2,,1649902,Dallas,Texas,75230,1470,10/25/2018
90519,for_sale,165000,2,2,9.34,133995,Dallas,Texas,75230,1050,7/10/2007
31139,for_sale,205000,2,2,0.5,72267,Dallas,Texas,75230,1197,3/27/1991
45087,for_sale,195000,3,2,9.34,156418,Dallas,Texas,75230,1315,
99828,for_sale,205000,2,2,2.3,1656859,Dallas,Texas,75230,986,8/17/2020
53635,for_sale,245000,2,2,1.7,27598,Dallas,Texas,75230,1344,3/13/2017
102816,for_sale,154900,1,1,4.78,90028,Dallas,Texas,75230,769,3/2/2006
23665,for_sale,2750000,4,5,0.25,1493415,Dallas,Texas,75230,5123,9/2/2011
23665,for_sale,200000,1,1,,1646547,Dallas,Texas,75230,818,10/15/2019
22611,for_sale,157000,2,2,9.5,1431188,Dallas,Texas,75230,1026,
1764,for_sale,3500000,6,7,0.35,1475219,Dallas,Texas,75230,7942,12/10/2013
33968,for_sale,207500,1,1,11.31,94784,Dallas,Texas,75230,804,4/30/2010
53016,for_sale,4150000,5,7,0.35,1504787,Dallas,Texas,75230,11014,12/23/2009
41897,for_sale,1075000,5,4,0.29,1593949,Dallas,Texas,75230,3738,6/13/2016
75574,for_sale,2614000,3,4,0.18,1833474,Dallas,Texas,75230,3795,
13676,for_sale,2300000,6,7,0.37,1517564,Dallas,Texas,75230,6411,7/26/1994
75574,for_sale,2987000,4,5,0.13,1831244,Dallas,Texas,75230,4158,
58458,for_sale,1575000,3,3,0.71,1443972,Dallas,Texas,75230,2616,7/2/1999
31138,for_sale,699000,,,0.43,1560358,Dallas,Texas,75230,,
13676,for_sale,399000,2,2,,90169,Dallas,Texas,75230,1283,9/29/1995
13676,for_sale,2200000,6,7,0.37,1517186,Dallas,Texas,75230,5635,11/30/2018
48806,for_sale,115000,,,0.98,858246,Dallas,Texas,75227,,8/20/2012
48806,for_sale,115000,,,0.96,860460,Dallas,Texas,75227,,8/20/2012
23657,for_sale,325000,,,0.15,802716,Dallas,Texas,75219,,
13676,for_sale,299000,2,2,,1091136,Dallas,Texas,75219,1525,
53635,for_sale,229900,2,2,4.25,1283706,Dallas,Texas,75219,1071,6/14/2013
109950,for_sale,595000,3,4,0.4,1254271,Dallas,Texas,75219,1763,
86907,for_sale,330000,2,2,0.71,905261,Dallas,Texas,75219,1670,9/14/2011
23665,for_sale,330000,2,2,3.54,996583,Dallas,Texas,75219,1154,3/31/2020
13205,for_sale,925000,3,4,0.04,1179522,Dallas,Texas,75219,2421,
89698,for_sale,800000,2,2,0.59,876743,Dallas,Texas,75219,2000,6/9/2003
33968,for_sale,285000,2,2,2.03,1234261,Dallas,Texas,75219,1006,12/26/2018
1764,for_sale,6500000,4,6,2.09,1056699,Dallas,Texas,75219,6638,10/7/2002
53016,for_sale,1350000,3,3,2.82,1061516,Dallas,Texas,75219,3433,9/3/2004
31134,for_sale,359000,2,2,3.16,1119727,Dallas,Texas,75219,971,
97818,for_sale,646340,3,4,0.01,665813,Dallas,Texas,75219,1925,
97818,for_sale,614900,3,4,0.01,1266123,Dallas,Texas,75219,2072,
53157,for_sale,1200000,3,3,0.5,1035550,Dallas,Texas,75219,2574,
81994,for_sale,389500,1,2,0.94,1078895,Dallas,Texas,75219,1109,4/9/2008
10601,for_sale,1395000,2,3,1.65,778874,Dallas,Texas,75219,2173,11/3/2006
48786,for_sale,539000,2,2,2.11,1113818,Dallas,Texas,75219,1312,3/20/1990
71247,for_sale,346000,3,2,0.17,1421483,Dallas,Texas,75227,1874,6/13/2003
80983,for_sale,545000,8,12,0.29,1673890,Dallas,Texas,75227,4960,
18780,for_sale,80000,,,0.24,1550799,Dallas,Texas,75227,,3/22/2011
18780,for_sale,80000,,,0.26,1551309,Dallas,Texas,75227,,
23665,for_sale,3500000,,,13.16,1429084,Dallas,Texas,75227,,
85177,for_sale,110000,3,2,7.88,,Dallas,Texas,75231,962,
88277,for_sale,145000,2,3,0.78,1457986,Dallas,Texas,75231,1092,11/20/2019
13447,for_sale,272000,4,3,0.67,1545873,Dallas,Texas,75231,1881,6/26/2015
84534,for_sale,165000,2,2,0.67,1544577,Dallas,Texas,75231,1314,2/4/1994
53635,for_sale,170000,2,2,0.67,1544576,Dallas,Texas,75231,1755,11/2/2000
53157,for_sale,275000,2,3,3.59,1788507,Dallas,Texas,75231,1002,9/29/2006
30159,for_sale,150000,3,2,3.91,1688287,Dallas,Texas,75231,1205,3/17/2003
23721,for_sale,99000,1,1,7.88,1689143,Dallas,Texas,75231,477,
78465,for_sale,65000,1,1,7.88,1689141,Dallas,Texas,75231,608,8/10/2005
51266,for_sale,599900,2,3,,1689191,Dallas,Texas,75231,1607,
2152,for_sale,145000,1,1,6.33,1615820,Dallas,Texas,75231,713,12/1/2008
51266,for_sale,601900,3,3,,1689575,Dallas,Texas,75231,1601,
81985,for_sale,1245000,6,7,0.24,1818351,Dallas,Texas,75231,5538,10/1/2014
51266,for_sale,632900,3,4,,1689469,Dallas,Texas,75231,2053,
